id,fecha_hora,numero,jugadores_presentes,velocity,direction,strategy,fichas,ganancia,saldo,opcion_apuesta,categoria,aus_rojo,aus_negro,aus_par,aus_impar,aus_1-18,aus_19-36
,2025-05-26 16:03:19,3.0,14,49.82292452660605,horario,dl,1.0,-500.0,-9000.0,19-36,rojo,1,2,759,759,759,759
,2025-05-26 18:02:59,7.0,10,46.99801861817029,antihorario,,0.0,0.0,0.0,,rojo,1,3,760,760,760,760
,2025-05-26 18:03:46,2.0,1,44.952626587097,horario,dl,1.0,-500.0,-500.0,19-36,negro,1,4,761,761,761,761
,2025-05-26 18:04:23,10.0,1,56.03935716234922,antihorario,dl,1.0,-500.0,-1000.0,19-36,negro,2,1,762,762,762,762
,2025-05-26 19:46:44,23.0,12,47.60703908255368,antihorario,,0.0,0.0,0.0,,rojo,3,1,763,763,763,763
,2025-05-26 19:47:26,21.0,14,51.7592263169289,horario,dl,2.0,1000.0,1000.0,19-36,rojo,1,2,764,764,764,764
,2025-05-26 19:48:06,23.0,14,49.31581700815144,antihorario,dl,1.0,500.0,1500.0,rojo,rojo,1,3,765,765,765,765
,2025-05-26 19:49:30,33.0,16,53.61526423109232,antihorario,dl,1.0,500.0,500500.0,19-36,negro,1,4,766,766,766,766
,2025-05-26 19:50:54,11.0,15,42.48275942996544,antihorario,dl,1.0,-500.0,499500.0,19-36,negro,2,1,767,767,767,767
,2025-05-26 19:52:16,2.0,20,43.63732116806381,antihorario,dl,1.0,-500.0,499500.0,rojo,negro,3,1,768,768,768,768
,2025-05-26 19:53:45,7.0,15,53.475436388762894,antihorario,dl,1.0,-500.0,498500.0,19-36,rojo,4,1,769,769,769,769
,2025-05-26 19:55:01,29.0,14,43.58902328413996,antihorario,dl,1.0,500.0,498500.0,19-36,negro,1,2,770,770,770,770
,2025-05-26 19:55:45,9.0,14,42.32004614584767,horario,dl,1.0,500.0,499000.0,rojo,rojo,2,1,771,771,771,771
,2025-05-26 19:56:27,11.0,10,50.78396838026795,antihorario,dl,1.0,-500.0,498500.0,rojo,negro,1,2,772,772,772,772
,2025-05-26 19:57:09,24.0,10,55.48704886150439,horario,dl,1.0,500.0,499000.0,19-36,negro,2,1,773,773,773,773
,2025-05-26 19:59:11,5.0,12,65.50022886166977,antihorario,dl,1.0,-500.0,498500.0,19-36,rojo,3,1,774,774,774,774
,2025-05-26 20:00:33,7.0,9,64.00989209191816,antihorario,dl,1.0,-500.0,498500.0,19-36,rojo,1,2,775,775,775,775
,2025-05-26 20:03:22,30.0,14,49.91558064017181,antihorario,dl,1.0,500.0,500500.0,19-36,rojo,1,3,776,776,776,776
,2025-05-26 20:04:43,23.0,1,61.34300821869182,antihorario,dl,1.0,500.0,501500.0,19-36,rojo,1,4,777,777,777,777
,2025-05-26 20:05:23,2.0,13,54.6110885739321,horario,dl,1.0,-500.0,501000.0,rojo,negro,1,5,778,778,778,778
,2025-05-26 20:06:04,33.0,10,48.08770013710577,antihorario,dl,1.0,500.0,501500.0,19-36,negro,2,1,779,779,779,779
,2025-05-26 20:42:44,10.0,9,46.360364323705625,horario,,0.0,0.0,0.0,,negro,3,1,780,780,780,780
,2025-05-26 20:43:23,24.0,9,61.92921481397374,antihorario,dl,1000.0,500000.0,500000.0,19-36,negro,4,1,781,781,781,781
,2025-05-26 20:44:04,19.0,9,49.942507548886425,horario,dl,1.0,500.0,500500.0,rojo,rojo,5,1,782,782,782,782
,2025-05-26 20:44:44,13.0,8,48.96578123212014,antihorario,dl,1.0,-500.0,500000.0,rojo,negro,1,2,783,783,783,783
,2025-05-26 20:45:23,31.0,9,47.450060056586565,horario,dl,1.0,500.0,500500.0,19-36,negro,2,1,784,784,784,784
,2025-05-26 20:46:47,23.0,10,41.99598395560875,antihorario,dl,1.0,500.0,501000.0,19-36,rojo,3,1,785,785,785,785
,2025-05-26 20:47:32,28.0,10,51.46927203451605,antihorario,dl,1.0,500.0,501500.0,19-36,negro,1,2,786,786,786,786
,2025-05-26 20:48:11,4.0,10,51.812683950640526,horario,dl,1.0,-500.0,501000.0,rojo,negro,2,1,787,787,787,787
,2025-05-26 20:48:52,23.0,7,46.803569521593495,antihorario,dl,1.0,500.0,501500.0,19-36,rojo,3,1,788,788,788,788
,2025-05-26 20:49:37,22.0,8,46.66846603107189,horario,dl,1.0,500.0,502000.0,19-36,negro,1,2,789,789,789,789
,2025-05-26 20:50:14,1.0,8,66.03027818232133,antihorario,dl,1.0,-500.0,501500.0,19-36,rojo,2,1,790,790,790,790
,2025-05-26 20:50:59,11.0,9,49.787589962258984,horario,dl,1.0,-500.0,501000.0,19-36,negro,1,2,791,791,791,791
,2025-05-26 20:51:41,1.0,7,47.619012006156865,antihorario,dl,1.0,-500.0,500500.0,19-36,rojo,2,1,792,792,792,792
,2025-05-26 20:52:21,8.0,7,63.207244529352664,horario,dl,1.0,-500.0,500000.0,19-36,negro,1,2,793,793,793,793
,2025-05-26 20:53:02,4.0,8,50.03951786529957,antihorario,dl,1.0,-500.0,499500.0,19-36,negro,2,1,794,794,794,794
,2025-05-26 20:53:47,20.0,8,44.121120725457054,horario,dl,1.0,500.0,500000.0,19-36,negro,3,1,795,795,795,795
,2025-05-26 20:54:28,23.0,8,50.36720657639921,antihorario,dl,1.0,500.0,500500.0,rojo,rojo,4,1,796,796,796,796
,2025-05-26 20:55:09,21.0,10,51.97458998333777,horario,dl,1.0,500.0,501000.0,rojo,rojo,1,2,797,797,797,797
,2025-05-26 20:55:48,23.0,10,42.61677464103107,antihorario,dl,1.0,500.0,501500.0,rojo,rojo,1,3,798,798,798,798
,2025-05-26 21:10:31,33.0,10,40.32463739577957,horario,,0.0,0.0,0.0,,negro,1,4,799,799,799,799
,2025-05-26 21:11:09,13.0,9,54.423604957582334,antihorario,dl,8.0,-4000.0,-4000.0,19-36,negro,2,1,800,800,800,800
,2025-05-26 21:11:48,0.0,7,47.31858281767603,horario,dl,8.0,-4000.0,-8000.0,19-36,0,3,1,801,801,801,801
,2025-05-26 21:12:29,0.0,7,62.766410176646616,antihorario,dl,8.0,-4000.0,-12000.0,19-36,0,4,2,802,802,802,802
,2025-05-26 21:13:12,27.0,10,43.84381982906578,horario,dl,1.0,500.0,-11500.0,19-36,rojo,5,3,803,803,803,803
,2025-05-26 21:13:53,19.0,1,49.050366844054096,antihorario,dl,8.0,4000.0,-7500.0,19-36,rojo,1,4,804,804,804,804
,2025-05-26 21:14:33,16.0,1,41.1274281132917,horario,dl,8.0,-4000.0,-11500.0,19-36,rojo,1,5,805,805,805,805
,2025-05-26 21:15:15,16.0,1,49.44006097499463,antihorario,dl,8.0,-4000.0,-15500.0,19-36,rojo,1,6,806,806,806,806
,2025-05-26 21:15:57,13.0,12,45.948230021792035,horario,dl,95.0,-47500.0,-63000.0,19-36,negro,1,7,807,807,807,807
,2025-05-26 21:16:34,29.0,10,48.8615216110007,antihorario,dl,85.0,42500.0,-20500.0,19-36,negro,2,1,808,808,808,808
,2025-05-26 21:17:19,10.0,10,49.12948555318998,horario,dl,1.0,-500.0,-21000.0,19-36,negro,3,1,809,809,809,809
,2025-05-26 21:17:59,16.0,10,48.06353239676554,antihorario,dl,7.0,-3500.0,-24500.0,19-36,rojo,4,1,810,810,810,810
,2025-05-26 21:18:42,19.0,10,47.36346246784547,horario,dl,1.0,500.0,-24000.0,19-36,rojo,1,2,811,811,811,811
,2025-05-26 21:19:22,12.0,1,47.31858281767603,antihorario,dl,76.0,-38000.0,-62000.0,19-36,rojo,1,3,812,812,812,812
,2025-05-26 21:20:06,6.0,1,52.70003430975484,horario,dl,1.0,-500.0,-62500.0,19-36,negro,1,4,813,813,813,813
,2025-05-26 21:20:50,18.0,9,46.55094631726783,antihorario,dl,2.0,-1000.0,-63500.0,19-36,rojo,2,1,814,814,814,814
,2025-05-26 21:21:32,32.0,8,39.96677522755759,horario,dl,68.0,34000.0,-29500.0,19-36,rojo,1,2,815,815,815,815
,2025-05-26 21:22:10,34.0,8,51.87885308844972,antihorario,dl,6.0,3000.0,-26500.0,19-36,rojo,1,3,816,816,816,816
,2025-05-26 21:22:53,15.0,9,48.78344773222101,horario,dl,1.0,-500.0,-27000.0,rojo,negro,1,4,817,817,817,817
,2025-05-26 21:23:30,13.0,8,48.118006677463576,antihorario,dl,8.0,-4000.0,-31000.0,19-36,negro,2,1,818,818,818,818
,2025-05-26 21:24:06,2.0,7,47.072026307046656,horario,dl,60.0,-30000.0,-61000.0,19-36,negro,3,1,819,819,819,819
,2025-05-26 21:24:48,34.0,6,44.13564186421242,antihorario,dl,8.0,4000.0,-57000.0,19-36,rojo,4,1,820,820,820,820
,2025-05-26 21:25:32,18.0,6,46.30633597055153,horario,dl,1.0,500.0,-56500.0,rojo,rojo,1,2,821,821,821,821
,2025-05-26 21:26:15,23.0,7,45.97901304228033,antihorario,dl,1.0,500.0,-56000.0,rojo,rojo,1,3,822,822,822,822
,2025-05-26 21:26:59,26.0,8,45.086101316161646,horario,dl,1.0,-500.0,-56500.0,rojo,negro,1,4,823,823,823,823
,2025-05-26 21:27:35,27.0,9,43.41749503256074,antihorario,dl,2.0,1000.0,-55500.0,19-36,rojo,2,1,824,824,824,824
,2025-05-26 21:28:23,10.0,9,45.43640850893951,horario,dl,5.0,-2500.0,-58000.0,19-36,negro,1,2,825,825,825,825
,2025-05-26 21:29:01,6.0,9,75.1692310932898,antihorario,dl,1.0,-500.0,-58500.0,19-36,negro,2,1,826,826,826,826
,2025-05-26 21:29:41,32.0,8,49.45075122054995,horario,dl,3.0,1500.0,-57000.0,19-36,rojo,3,1,827,827,827,827
,2025-05-26 22:03:07,17.0,7,50.66240478314761,horario,,0.0,0.0,0.0,,negro,1,2,828,828,828,828
,2025-05-26 22:03:46,9.0,8,63.07650158535045,antihorario,dl,1.0,-500.0,-500.0,19-36,rojo,2,1,829,829,829,829
,2025-05-26 22:04:28,1.0,7,69.47747017171761,horario,dl,2.0,-1000.0,-1500.0,19-36,rojo,1,2,830,830,830,830
,2025-05-26 22:05:06,21.0,8,46.183362074909255,antihorario,dl,2.0,1000.0,-500.0,19-36,rojo,1,3,831,831,831,831
,2025-05-26 22:05:51,28.0,7,53.44153784553282,horario,dl,1.0,-500.0,-1000.0,rojo,negro,1,4,832,832,832,832
,2025-05-26 22:06:28,7.0,7,50.17596161417506,antihorario,dl,3.0,-1500.0,-2500.0,19-36,rojo,2,1,833,833,833,833
,2025-05-26 22:07:13,18.0,7,49.49660189512869,horario,dl,8.0,-4000.0,-6500.0,19-36,rojo,1,2,834,834,834,834
,2025-05-27 10:29:10,16.0,22,46.40041701577469,antihorario,,0.0,0.0,0.0,,rojo,1,3,835,835,835,835
,2025-05-27 10:29:48,12.0,22,47.02534838465357,horario,dalembert,2.0,-1000.0,-1000.0,19-36,rojo,1,4,836,836,836,836
,2025-05-27 10:30:32,30.0,24,45.743702281329824,antihorario,fibonacci,1.0,500.0,-500.0,19-36,rojo,1,5,837,837,837,837
,2025-05-27 10:31:14,11.0,23,52.135928608070515,horario,ppo,99.0,-49500.0,-50000.0,19-36,negro,1,6,838,838,838,838
,2025-05-27 10:31:52,26.0,21,51.862883496648635,antihorario,fibonacci,2.0,1000.0,-49000.0,19-36,negro,2,1,839,839,839,839
,2025-05-27 10:32:33,33.0,23,45.207077733304345,horario,dqn,8.0,4000.0,-45000.0,19-36,negro,3,1,840,840,840,840
,2025-05-27 10:33:15,6.0,22,53.57821470114976,antihorario,dalembert,1.0,-500.0,-45500.0,rojo,negro,4,1,841,841,841,841
,2025-05-27 10:33:56,12.0,22,48.90778447821276,horario,fibonacci,3.0,-1500.0,-47000.0,19-36,rojo,5,1,842,842,842,842
,2025-05-27 10:34:44,34.0,21,47.008879126198906,antihorario,dqn,8.0,4000.0,-43000.0,19-36,rojo,1,2,843,843,843,843
,2025-05-27 10:35:25,29.0,22,60.837799338936065,horario,fibonacci,2.0,-1000.0,-44000.0,rojo,negro,1,3,844,844,844,844
,2025-05-27 10:36:07,17.0,22,49.88794466494434,antihorario,dalembert,2.0,-1000.0,-45000.0,19-36,negro,2,1,845,845,845,845
,2025-05-27 10:36:51,26.0,18,46.785180272038225,horario,dalembert,3.0,1500.0,-43500.0,19-36,negro,3,1,846,846,846,846
,2025-05-27 10:37:31,14.0,21,44.570204506193654,antihorario,ppo,86.0,-43000.0,-86500.0,19-36,rojo,4,1,847,847,847,847
,2025-05-27 10:38:09,19.0,22,50.26151712260037,horario,ppo,78.0,39000.0,-47500.0,19-36,rojo,1,2,848,848,848,848
,2025-05-27 10:38:52,24.0,24,51.22665407072184,antihorario,dqn,7.0,3500.0,-44000.0,19-36,negro,1,3,849,849,849,849
,2025-05-27 10:39:31,25.0,25,52.616884554714545,horario,dqn,6.0,3000.0,-41000.0,19-36,rojo,2,1,850,850,850,850
,2025-05-27 10:40:15,31.0,24,52.43971039590153,antihorario,dqn,6.0,3000.0,-38000.0,19-36,negro,1,2,851,851,851,851
,2025-05-27 10:42:58,5.0,25,59.342400296776276,antihorario,,0.0,0.0,0.0,,rojo,2,1,852,852,852,852
,2025-05-27 10:50:42,7.0,22,53.94333686232412,horario,,0.0,0.0,0.0,,rojo,1,2,853,853,853,853
,2025-05-27 10:51:20,15.0,25,55.94949617463027,antihorario,dqn,8.0,-4000.0,-4000.0,19-36,negro,1,3,854,854,854,854
,2025-05-27 10:52:02,2.0,28,52.626623074321685,horario,fibonacci,1.0,-500.0,-4500.0,19-36,negro,2,1,855,855,855,855
,2025-05-27 10:52:42,28.0,27,50.31560072739762,antihorario,dalembert,2.0,1000.0,-3500.0,19-36,negro,3,1,856,856,856,856
,2025-05-27 10:53:27,17.0,28,46.41398927629622,horario,dqn,8.0,-4000.0,-7500.0,19-36,negro,4,1,857,857,857,857
,2025-05-27 10:54:12,5.0,25,47.37965962482433,antihorario,dqn,8.0,-4000.0,-11500.0,19-36,rojo,5,1,858,858,858,858
,2025-05-27 10:54:51,31.0,23,51.22125409100323,horario,fibonacci,2.0,1000.0,-10500.0,19-36,negro,1,2,859,859,859,859
,2025-05-27 10:55:36,29.0,23,51.988971080958734,antihorario,ppo,97.0,48500.0,38000.0,19-36,negro,2,1,860,860,860,860
,2025-05-27 10:56:19,21.0,21,57.49438390640506,horario,dqn,8.0,4000.0,42000.0,19-36,rojo,3,1,861,861,861,861
,2025-05-27 10:57:00,9.0,21,48.015869574331134,antihorario,dalembert,1.0,500.0,42500.0,rojo,rojo,1,2,862,862,862,862
,2025-05-27 10:57:45,3.0,23,48.9604475652024,horario,ppo,1.0,-500.0,42000.0,19-36,rojo,1,3,863,863,863,863
,2025-05-27 10:58:28,13.0,23,48.772309061660565,antihorario,dalembert,2.0,-1000.0,41000.0,19-36,negro,1,4,864,864,864,864
,2025-05-27 10:59:06,18.0,21,47.99141070306676,horario,fibonacci,3.0,-1500.0,39500.0,19-36,rojo,2,1,865,865,865,865
,2025-05-27 10:59:48,32.0,19,49.007690407142206,antihorario,fibonacci,5.0,2500.0,42000.0,19-36,rojo,1,2,866,866,866,866
,2025-05-27 11:00:29,3.0,20,45.86353095064665,horario,dqn,8.0,-4000.0,38000.0,19-36,rojo,1,3,867,867,867,867
,2025-05-27 11:01:18,9.0,20,51.14691537052977,antihorario,dalembert,3.0,-1500.0,36500.0,19-36,rojo,1,4,868,868,868,868
,2025-05-27 11:01:55,0.0,22,58.370073294651476,horario,ppo,84.0,-42000.0,-5500.0,19-36,0,1,5,869,869,869,869
,2025-05-27 11:02:38,23.0,20,50.19279385383404,antihorario,dalembert,4.0,2000.0,-3500.0,19-36,rojo,2,6,870,870,870,870
,2025-05-27 11:03:21,5.0,22,53.96846475805762,horario,fibonacci,3.0,1500.0,-2000.0,rojo,rojo,1,7,871,871,871,871
,2025-05-27 11:04:03,6.0,20,54.00130940688814,antihorario,dqn,8.0,-4000.0,-6000.0,19-36,negro,1,8,872,872,872,872
,2025-05-27 11:04:41,6.0,21,44.57301704667485,horario,fibonacci,1.0,-500.0,-6500.0,19-36,negro,2,1,873,873,873,873
,2025-05-27 11:05:26,27.0,20,41.707412142074475,antihorario,ppo,74.0,37000.0,30500.0,19-36,rojo,3,1,874,874,874,874
,2025-05-27 11:06:07,5.0,21,57.9342982308512,horario,fibonacci,1.0,500.0,31000.0,rojo,rojo,1,2,875,875,875,875
,2025-05-27 11:06:49,16.0,21,48.56836072968875,antihorario,dalembert,3.0,1500.0,32500.0,rojo,rojo,1,3,876,876,876,876
,2025-05-27 11:07:30,1.0,22,47.91402035604125,horario,dqn,6.0,-3000.0,29500.0,19-36,rojo,1,4,877,877,877,877
,2025-05-27 11:08:13,8.0,22,51.484978637420625,antihorario,ppo,1.0,-500.0,29000.0,19-36,negro,1,5,878,878,878,878
,2025-05-27 11:08:55,26.0,22,64.01076641616697,horario,dalembert,2.0,1000.0,30000.0,19-36,negro,2,1,879,879,879,879
,2025-05-27 11:09:32,14.0,23,48.366916029109646,antihorario,dalembert,1.0,500.0,30500.0,rojo,rojo,3,1,880,880,880,880
,2025-05-27 11:10:16,12.0,23,48.12710962674634,horario,dalembert,1.0,500.0,31000.0,rojo,rojo,1,2,881,881,881,881
,2025-05-27 11:51:42,16.0,18,47.17334592260974,horario,,0.0,0.0,0.0,,rojo,1,3,882,882,882,882
,2025-05-27 11:52:21,0.0,19,55.969644678396435,antihorario,dalembert,2.0,-1000.0,-1000.0,19-36,0,1,4,883,883,883,883
,2025-05-27 11:53:06,6.0,20,54.52452535534165,horario,fibonacci,1.0,-500.0,-1500.0,19-36,negro,2,5,884,884,884,884
,2025-05-27 11:53:49,0.0,20,49.07984565434421,antihorario,dalembert,3.0,-1500.0,-3000.0,19-36,0,3,1,885,885,885,885
,2025-05-27 11:54:27,11.0,7,56.29537839637405,horario,ppo,1.0,-500.0,-3500.0,19-36,negro,4,2,886,886,886,886
,2025-05-27 11:55:07,36.0,15,58.62586566258602,antihorario,dqn,8.0,4000.0,500.0,19-36,rojo,5,1,887,887,887,887
,2025-05-27 11:55:49,21.0,14,46.36642338886592,horario,dqn,8.0,4000.0,4500.0,19-36,rojo,1,2,888,888,888,888
,2025-05-27 11:56:31,29.0,14,45.94154264869924,antihorario,ppo,1.0,500.0,5000.0,19-36,negro,1,3,889,889,889,889
,2025-05-27 11:57:16,16.0,14,45.89461165545026,horario,ppo,1.0,-500.0,4500.0,19-36,rojo,2,1,890,890,890,890
,2025-05-27 11:58:00,34.0,13,56.583035154400875,antihorario,fibonacci,2.0,1000.0,5500.0,19-36,rojo,1,2,891,891,891,891
,2025-05-27 11:58:38,20.0,15,62.762915959073354,horario,fibonacci,1.0,-500.0,5000.0,rojo,negro,1,3,892,892,892,892
,2025-05-27 11:59:18,23.0,15,43.7621374044779,antihorario,ppo,1.0,500.0,5500.0,19-36,rojo,2,1,893,893,893,893
,2025-05-27 12:00:03,14.0,15,42.70643881663057,horario,dqn,8.0,-4000.0,1500.0,19-36,rojo,1,2,894,894,894,894
,2025-05-27 12:00:42,31.0,15,48.26694056646177,antihorario,dqn,8.0,4000.0,5500.0,19-36,negro,1,3,895,895,895,895
,2025-05-27 12:01:27,4.0,15,48.11609241500769,horario,dqn,8.0,-4000.0,1500.0,19-36,negro,2,1,896,896,896,896
,2025-05-27 12:02:07,16.0,7,43.852337197403166,antihorario,dqn,8.0,-4000.0,-2500.0,19-36,rojo,3,1,897,897,897,897
,2025-05-27 12:02:51,15.0,18,46.67061580331466,horario,fibonacci,1.0,-500.0,-3000.0,19-36,negro,1,2,898,898,898,898
,2025-05-27 12:03:34,5.0,19,67.0390652924707,antihorario,dqn,8.0,-4000.0,-7000.0,19-36,rojo,2,1,899,899,899,899
,2025-05-27 12:04:59,31.0,18,52.27466171567585,antihorario,dqn,8.0,4000.0,-3000.0,19-36,negro,1,2,900,900,900,900
,2025-05-27 12:05:41,5.0,7,53.1471131549078,horario,fibonacci,1.0,500.0,-2500.0,rojo,rojo,2,1,901,901,901,901
,2025-05-27 12:06:25,1.0,15,48.47524841128284,antihorario,dalembert,2.0,1000.0,-1500.0,rojo,rojo,1,2,902,902,902,902
,2025-05-27 12:07:07,19.0,7,49.18189929383603,horario,dqn,8.0,4000.0,2500.0,19-36,rojo,1,3,903,903,903,903
,2025-05-27 12:07:47,5.0,7,58.56851991410741,antihorario,dalembert,1.0,500.0,3000.0,rojo,rojo,1,4,904,904,904,904
,2025-05-27 12:08:26,7.0,18,50.3583327598173,horario,fibonacci,1.0,500.0,3500.0,rojo,rojo,1,5,905,905,905,905
,2025-05-27 12:09:08,19.0,7,51.33513400239093,antihorario,dqn,8.0,4000.0,7500.0,19-36,rojo,1,6,906,906,906,906
,2025-05-27 12:09:48,30.0,20,51.623585173663315,horario,fibonacci,1.0,500.0,8000.0,rojo,rojo,1,7,907,907,907,907
,2025-05-27 12:10:29,28.0,21,48.01872718643176,antihorario,fibonacci,1.0,-500.0,7500.0,rojo,negro,1,8,908,908,908,908
,2025-05-27 12:11:08,29.0,20,60.38750981231013,horario,dqn,8.0,4000.0,11500.0,19-36,negro,2,1,909,909,909,909
,2025-05-27 14:05:45,35.0,12,46.205627852128146,antihorario,,0.0,0.0,0.0,,negro,3,1,910,910,910,910
,2025-05-27 14:06:28,9.0,13,50.72289064438806,horario,ppo,1.0,-500.0,-500.0,19-36,rojo,4,1,911,911,911,911
,2025-05-27 14:07:06,12.0,13,62.00998268576785,antihorario,ppo,1.0,-500.0,-1000.0,19-36,rojo,1,2,912,912,912,912
,2025-05-27 14:07:48,18.0,13,57.29921898426545,horario,dqn,8.0,-4000.0,-5000.0,19-36,rojo,1,3,913,913,913,913
,2025-05-27 14:08:25,13.0,13,50.6992335365058,antihorario,dqn,8.0,-4000.0,-9000.0,19-36,negro,1,4,914,914,914,914
,2025-05-27 14:09:07,0.0,13,51.32635580877164,horario,dalembert,2.0,-1000.0,-10000.0,19-36,0,2,1,915,915,915,915
,2025-05-27 14:09:50,12.0,13,48.64537365384269,antihorario,dqn,8.0,-4000.0,-14000.0,19-36,rojo,3,2,916,916,916,916
,2025-05-27 14:10:28,26.0,14,52.69365756178623,horario,dalembert,3.0,1500.0,-12500.0,19-36,negro,1,3,917,917,917,917
,2025-05-27 14:11:08,19.0,12,52.06654674987897,antihorario,fibonacci,1.0,500.0,-12000.0,rojo,rojo,2,1,918,918,918,918
,2025-05-27 14:11:53,3.0,12,62.76792384361383,horario,fibonacci,1.0,500.0,-11500.0,rojo,rojo,1,2,919,919,919,919
,2025-05-27 14:12:35,16.0,14,54.04973019232301,antihorario,fibonacci,1.0,500.0,-11000.0,rojo,rojo,1,3,920,920,920,920
,2025-05-27 14:13:16,31.0,13,46.24484936690989,horario,fibonacci,1.0,-500.0,-11500.0,rojo,negro,1,4,921,921,921,921
,2025-05-27 14:13:59,22.0,12,47.3197084124939,antihorario,fibonacci,1.0,500.0,-11000.0,19-36,negro,2,1,922,922,922,922
,2025-05-27 14:14:41,15.0,14,54.02455607267842,horario,fibonacci,1.0,-500.0,-11500.0,rojo,negro,3,1,923,923,923,923
,2025-05-27 14:15:25,7.0,14,43.692486626413086,antihorario,ppo,1.0,-500.0,-12000.0,19-36,rojo,4,1,924,924,924,924
,2025-05-27 14:16:02,35.0,14,64.42299105065348,horario,fibonacci,1.0,500.0,-11500.0,19-36,negro,1,2,925,925,925,925
,2025-05-27 14:16:42,19.0,12,48.60765378504482,antihorario,dqn,8.0,4000.0,-7500.0,19-36,rojo,2,1,926,926,926,926
,2025-05-27 14:17:24,14.0,13,44.63727457589924,horario,dqn,8.0,-4000.0,-11500.0,19-36,rojo,1,2,927,927,927,927
,2025-05-27 14:18:04,17.0,13,73.78184890235778,antihorario,dalembert,4.0,-2000.0,-13500.0,19-36,negro,1,3,928,928,928,928
,2025-05-27 14:18:49,7.0,1,47.35491522100597,horario,dalembert,5.0,-2500.0,-16000.0,19-36,rojo,2,1,929,929,929,929
,2025-05-27 14:19:32,28.0,12,48.35224126451534,antihorario,ppo,1.0,500.0,-15500.0,19-36,negro,1,2,930,930,930,930
,2025-05-27 14:20:12,10.0,12,50.12218691961368,horario,dalembert,4.0,-2000.0,-17500.0,rojo,negro,2,1,931,931,931,931
,2025-05-27 14:20:57,27.0,12,49.83554450202565,antihorario,dalembert,2.0,1000.0,-16500.0,19-36,rojo,3,1,932,932,932,932
,2025-05-27 14:21:39,12.0,13,46.35376399109023,horario,fibonacci,1.0,500.0,-16000.0,rojo,rojo,1,2,933,933,933,933
,2025-05-27 14:22:22,13.0,12,48.76324752051222,antihorario,ppo,1.0,-500.0,-16500.0,19-36,negro,1,3,934,934,934,934
,2025-05-27 14:23:07,23.0,10,47.70695184689612,horario,fibonacci,1.0,500.0,-16000.0,19-36,rojo,2,1,935,935,935,935
,2025-05-27 14:23:44,30.0,10,63.11510371526367,antihorario,dqn,8.0,4000.0,-12000.0,19-36,rojo,1,2,936,936,936,936
,2025-05-27 14:24:27,12.0,10,46.01083625074325,horario,dalembert,1.0,500.0,-11500.0,rojo,rojo,1,3,937,937,937,937
,2025-05-27 14:25:06,20.0,10,54.17633960456015,antihorario,fibonacci,1.0,-500.0,-12000.0,rojo,negro,1,4,938,938,938,938
,2025-05-27 15:24:49,15.0,20,47.407857499474325,antihorario,,0.0,0.0,0.0,,negro,2,1,939,939,939,939
,2025-05-27 15:25:29,0.0,19,48.58491306195337,horario,dalembert,2.0,-1000.0,-1000.0,19-36,0,3,1,940,940,940,940
,2025-05-27 15:26:11,21.0,20,58.85049310849824,antihorario,dalembert,3.0,1500.0,500.0,19-36,rojo,4,2,941,941,941,941
,2025-05-27 15:26:52,6.0,21,46.87067439390585,horario,ppo,1.0,-500.0,0.0,19-36,negro,1,3,942,942,942,942
,2025-05-27 15:27:34,23.0,19,51.65449854296969,antihorario,dalembert,4.0,2000.0,2000.0,19-36,rojo,2,1,943,943,943,943
,2025-05-27 15:28:14,12.0,21,43.75955590064196,horario,dalembert,3.0,1500.0,3500.0,rojo,rojo,1,2,944,944,944,944
,2025-05-27 15:28:53,1.0,22,50.64822911688383,antihorario,dalembert,1.0,500.0,4000.0,rojo,rojo,1,3,945,945,945,945
,2025-05-27 15:29:35,10.0,21,49.13839779565416,horario,dqn,8.0,-4000.0,0.0,19-36,negro,1,4,946,946,946,946
,2025-05-27 15:30:18,4.0,21,60.27641560866806,antihorario,ppo,1.0,-500.0,-500.0,19-36,negro,2,1,947,947,947,947
,2025-05-27 15:30:58,11.0,7,50.52664939157006,horario,dqn,8.0,-4000.0,-4500.0,19-36,negro,3,1,948,948,948,948
,2025-05-27 15:31:41,9.0,16,46.6520519505799,antihorario,dalembert,2.0,-1000.0,-5500.0,19-36,rojo,4,1,949,949,949,949
,2025-05-27 15:32:20,20.0,16,50.940167055041414,horario,ppo,1.0,500.0,-5000.0,19-36,negro,1,2,950,950,950,950
,2025-05-27 15:33:00,0.0,15,47.804100822021695,antihorario,fibonacci,1.0,-500.0,-5500.0,rojo,0,2,1,951,951,951,951
,2025-05-27 15:33:35,1.0,15,49.9136747129756,horario,dalembert,3.0,-1500.0,-7000.0,19-36,rojo,3,2,952,952,952,952
,2025-05-27 15:34:18,15.0,15,45.76023298357251,antihorario,dalembert,4.0,-2000.0,-9000.0,19-36,negro,1,3,953,953,953,953
,2025-05-27 15:34:59,22.0,14,56.32223007010742,horario,dalembert,5.0,2500.0,-6500.0,19-36,negro,2,1,954,954,954,954
,2025-05-27 15:35:41,31.0,14,49.11403020270031,antihorario,fibonacci,1.0,-500.0,-7000.0,rojo,negro,3,1,955,955,955,955
,2025-05-27 15:36:22,1.0,15,58.45088072164555,horario,fibonacci,1.0,-500.0,-7500.0,19-36,rojo,4,1,956,956,956,956
,2025-05-27 15:37:04,14.0,15,50.72183355142778,antihorario,dqn,8.0,-4000.0,-11500.0,19-36,rojo,1,2,957,957,957,957
